log_price,accommodates,bathrooms,cleaning_fee,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds
4.941642423,2,1.0,True,40.72224598,-73.9947322,23,98.0,1.0,1.0
4.700480366,2,1.5,True,38.89784794,-76.98545208,20,99.0,1.0,1.0
4.983606622,2,1.0,True,34.04798098,-118.4623256,13,88.0,1.0,1.0
4.736198448,6,2.0,True,33.83983489,-118.3859092,30,98.0,2.0,2.0
4.59511985,4,1.0,True,40.77720099,-73.94492406,31,93.0,2.0,2.0
4.49980967,2,1.0,True,34.09555256,-118.3471738,1,100.0,1.0,1.0
4.290459441,1,1.0,True,40.73065392,-73.98898517,34,95.0,1.0,1.0
5.043425117,2,1.0,True,37.76255931,-122.4778399,88,96.0,1.0,1.0
5.298317367,2,2.0,False,41.91681679,-87.68617245,1,100.0,1.0,1.0
4.976733742,2,1.0,True,40.71345559,-73.98919453,15,94.0,1.0,1.0
5.700443573,4,1.0,True,34.00022644,-118.448487,35,96.0,2.0,3.0
4.59511985,3,1.0,True,34.14697435,-118.234463,14,97.0,1.0,1.0
5.272999559,4,1.0,True,40.7213247,-73.98947183,1,100.0,2.0,2.0
5.393627546,2,1.0,True,37.76684323,-122.4343526,4,100.0,1.0,1.0
4.787491743,4,1.0,True,40.68558599,-73.95397789,26,98.0,1.0,1.0
4.17438727,2,1.0,False,41.94406094,-87.70441917,69,99.0,1.0,1.0
4.49980967,4,1.0,True,40.64134681,-73.96325233,3,100.0,2.0,3.0
4.454347296,2,1.0,True,37.78164125,-122.4389455,46,97.0,1.0,1.0
4.369447852,2,3.0,True,33.9824206,-118.4693741,20,98.0,1.0,2.0
5.298317367,6,1.0,True,40.77833336,-73.94775276,1,100.0,2.0,3.0
3.912023005,2,1.0,True,42.34258301,-71.07540649,80,92.0,1.0,1.0
4.17438727,1,1.0,False,34.15493618,-118.1467504,37,95.0,1.0,2.0
5.703782475,8,2.5,True,38.87928423,-76.98809483,7,94.0,2.0,2.0
4.779123493,3,1.0,True,34.10222691,-118.331831,125,92.0,0.0,2.0
5.068904202,3,2.5,True,34.03151823,-118.4384403,2,90.0,2.0,2.0
3.891820298,2,2.0,False,40.68783396,-73.91723842,20,87.0,1.0,1.0
4.17438727,2,1.0,True,40.65847055,-73.75203666,4,95.0,0.0,1.0
5.634789603,5,2.0,True,38.90161475,-77.01726106,2,100.0,2.0,3.0
4.787491743,3,1.0,True,34.14277118,-118.4080876,67,98.0,1.0,1.0
4.454347296,2,1.0,False,40.81832315,-73.93838166,2,90.0,1.0,1.0
5.513428746,12,3.0,True,34.04238422,-117.8966582,21,91.0,5.0,6.0
4.382026635,2,1.0,False,40.7244296,-74.00141044,4,75.0,1.0,1.0
3.688879454,1,1.0,False,40.68739938,-73.9145451,5,100.0,1.0,1.0
4.828313737,4,1.0,True,40.67899203,-74.01172303,10,96.0,1.0,2.0
5.010635294,3,1.0,True,40.79334921,-73.94583358,1,80.0,0.0,1.0
4.442651256,1,1.0,True,37.7618565,-122.4840328,15,99.0,1.0,1.0
3.688879454,3,1.0,True,34.09002196,-117.974992,7,100.0,1.0,2.0
5.521460918,2,1.0,True,33.98452209,-118.4641206,10,100.0,1.0,1.0
6.107022888,4,1.5,True,37.79080551,-122.4529941,6,100.0,3.0,3.0
5.480638923,4,1.0,True,40.74819191,-73.98559509,7,84.0,0.0,2.0
5.991464547,9,1.0,True,37.78118058,-122.4663334,153,96.0,2.0,5.0
4.49980967,3,1.0,False,38.93435821,-76.99279899,4,100.0,1.0,1.0
3.828641396,2,1.0,True,40.82735342,-73.92110899,21,99.0,1.0,1.0
4.934473933,3,1.0,True,38.90975093,-77.03223605,111,94.0,1.0,1.0
3.555348061,1,1.0,False,40.85674347,-73.93002512,5,100.0,1.0,1.0
5.783825182,10,2.5,True,40.67992115,-73.97759697,2,100.0,5.0,7.0
4.605170186,2,1.0,True,34.05225727,-118.5381878,13,100.0,1.0,1.0
4.828313737,3,1.0,True,40.68460171,-73.94478298,69,99.0,1.0,2.0
3.688879454,2,1.0,True,40.76897614,-73.89957469,199,92.0,1.0,2.0
4.86753445,1,1.0,False,37.77796635,-122.4379181,19,98.0,1.0,1.0
4.700480366,4,1.0,True,38.9148505,-77.00189044,17,94.0,1.0,3.0
5.855071922,5,1.0,True,34.02090406,-118.4919263,8,100.0,2.0,3.0
4.477336814,4,1.0,True,34.18876846,-118.430778,23,94.0,1.0,2.0
5.703782475,7,2.0,True,34.04796052,-118.461246,19,92.0,2.0,5.0
4.828313737,3,1.0,True,40.74000035,-74.00381243,64,97.0,2.0,2.0
4.86753445,2,1.0,True,40.72053155,-73.98900965,22,95.0,1.0,1.0
5.65248918,5,1.0,True,40.6868301,-73.96980816,15,94.0,2.0,3.0
5.521460918,2,1.0,False,40.76521887,-73.99485754,6,100.0,1.0,1.0
4.442651256,2,1.0,False,34.19062114,-118.3097624,11,96.0,1.0,1.0
5.521460918,3,1.0,True,40.75956346,-73.9846672,1,60.0,1.0,2.0
5.393627546,2,1.0,True,40.74835962,-73.98871165,3,100.0,1.0,1.0
4.49980967,6,1.0,True,40.73677271,-73.81128204,8,98.0,2.0,4.0
4.605170186,2,1.0,True,40.65584626,-73.99918098,1,100.0,1.0,1.0
4.700480366,2,1.0,False,40.77516196,-73.95150434,9,98.0,1.0,1.0
4.234106505,2,1.0,False,40.82208188,-73.94334014,9,100.0,1.0,1.0
4.17438727,2,2.5,True,33.86525049,-118.3725732,2,100.0,1.0,1.0
5.703782475,12,2.0,True,40.6868679,-73.94698627,36,94.0,3.0,7.0
4.787491743,5,1.0,True,40.6426193,-74.10068092,39,95.0,2.0,2.0
3.80666249,2,1.0,False,42.01697221,-87.6839985,77,91.0,1.0,1.0
4.49980967,2,1.0,True,38.92879038,-77.02512056,28,99.0,1.0,1.0
3.828641396,2,1.0,True,37.73026802,-122.4264432,38,91.0,1.0,1.0
4.49980967,2,1.0,True,40.66974125,-73.95188987,91,92.0,1.0,2.0
4.905274778,2,1.0,True,33.78748128,-118.3915132,30,97.0,1.0,1.0
5.010635294,4,1.0,False,33.99427609,-118.4145148,1,100.0,1.0,2.0
4.605170186,4,1.0,True,40.82619557,-73.9255658,26,88.0,2.0,2.0
5.429345629,9,2.0,True,40.75600474,-73.80984692,4,100.0,2.0,6.0
4.59511985,2,1.0,True,34.04065256,-118.3601597,11,91.0,0.0,1.0
5.298317367,2,2.5,False,34.04405823,-118.2853592,13,78.0,1.0,1.0
3.295836866,1,1.0,False,40.69668174,-73.93714844,47,86.0,1.0,1.0
5.164785974,2,1.0,False,40.71026369,-73.96840702,1,100.0,1.0,1.0
4.234106505,2,1.0,True,41.96469525,-87.67834659,1,100.0,1.0,1.0
4.976733742,4,1.0,True,37.72452805,-122.4169615,31,98.0,2.0,2.0
5.010635294,2,1.0,True,37.79492398,-122.4189681,35,85.0,1.0,2.0
4.828313737,2,1.0,True,33.95289941,-118.4464531,1,100.0,1.0,1.0
4.317488114,2,1.0,True,40.70840091,-73.95509999,3,100.0,1.0,1.0
4.17438727,1,1.0,True,40.71690208,-73.94193694,1,100.0,1.0,1.0
4.49980967,2,1.0,True,40.71009678,-74.0052862,1,100.0,1.0,1.0
4.276666119,5,1.0,True,40.86894824,-73.92341372,10,82.0,2.0,3.0
4.94875989,2,1.0,False,40.774484,-73.99000377,1,100.0,1.0,1.0
5.634789603,4,1.5,True,34.20331548,-118.4631174,1,100.0,2.0,3.0
4.65396035,2,1.0,False,40.72803931,-73.95646218,29,97.0,1.0,1.0
4.317488114,2,1.0,False,41.91030829,-87.67526102,15,91.0,1.0,1.0
5.010635294,5,1.0,True,34.08986837,-118.3551092,6,100.0,1.0,2.0
4.49980967,3,1.0,True,40.83780989,-73.90798107,17,86.0,1.0,1.0
4.317488114,2,1.0,False,40.73146953,-73.99009892,9,89.0,1.0,1.0
4.59511985,2,1.0,True,40.70643985,-74.00403173,3,100.0,1.0,1.0
4.49980967,5,1.0,True,33.98655808,-117.8583321,1,80.0,1.0,2.0
3.526360525,3,1.0,True,40.80078099,-73.95035988,56,94.0,1.0,1.0
5.105945474,4,1.0,True,34.02933456,-118.2386194,41,95.0,0.0,1.0
4.605170186,2,1.0,False,38.97663275,-77.02556957,5,100.0,1.0,2.0
3.912023005,2,1.0,False,40.84312815,-73.93947359,3,73.0,1.0,1.0
5.521460918,5,1.0,True,34.10569626,-118.589356,4,93.0,2.0,2.0
3.33220451,1,1.0,False,40.67533542,-73.94958375,3,100.0,1.0,1.0
5.631211782,3,1.0,True,37.76021727,-122.4494976,1,100.0,2.0,2.0
4.941642423,2,1.0,True,40.73228424,-74.00609001,3,100.0,1.0,1.0
5.598421959,4,1.0,True,40.72892504,-73.98142066,28,98.0,2.0,2.0
4.605170186,2,1.0,True,38.91137724,-77.03148942,4,90.0,0.0,1.0
3.912023005,2,1.0,False,40.65398022,-73.96376612,5,96.0,1.0,1.0
4.248495242,3,1.0,False,41.94555316,-87.64861711,81,99.0,1.0,1.0
4.700480366,2,1.0,True,42.37979972,-71.03325136,35,96.0,2.0,2.0
5.857933154,6,2.0,True,40.68252414,-73.99619379,6,97.0,3.0,4.0
4.828313737,4,1.0,True,34.06746753,-118.3620809,4,100.0,1.0,3.0
5.521460918,6,2.0,True,34.06965723,-118.3540927,3,67.0,2.0,2.0
5.135798437,6,2.0,True,34.06832679,-118.3504795,33,90.0,2.0,3.0
5.857933154,12,2.0,True,37.72594963,-122.4370486,10,96.0,3.0,3.0
4.406719247,2,1.5,True,34.10145479,-118.3264574,29,97.0,1.0,1.0
4.317488114,2,1.0,False,40.85264405,-73.92975648,8,95.0,1.0,1.0
5.241747015,3,1.0,True,40.77597076,-73.98037622,38,96.0,1.0,1.0
4.605170186,2,1.0,True,34.06328574,-118.3369654,1,100.0,1.0,1.0
4.532599493,4,1.0,True,40.79527898,-73.94418268,13,94.0,0.0,2.0
4.605170186,3,1.0,True,40.67341583,-73.96408494,69,94.0,1.0,2.0
5.59471138,4,1.0,True,33.99299049,-118.46198,16,91.0,1.0,2.0
4.382026635,2,1.0,True,40.71129202,-73.94955156,8,98.0,1.0,1.0
3.912023005,2,2.0,True,40.69128481,-73.90597096,14,81.0,1.0,1.0
6.309918278,8,2.5,True,34.11385422,-118.278739,4,100.0,4.0,5.0
5.521460918,6,2.0,True,42.33550118,-71.03201441,87,97.0,2.0,2.0
5.003946306,2,1.5,True,37.79662995,-122.4180921,6,97.0,1.0,1.0
5.272999559,4,1.0,True,34.01356731,-118.4953867,99,90.0,0.0,2.0
4.787491743,3,1.0,True,34.05508819,-118.2504668,35,92.0,1.0,1.0
4.17438727,1,1.0,True,33.98675052,-118.4550629,5,72.0,1.0,1.0
3.688879454,2,1.0,True,40.69161262,-73.90563041,4,80.0,1.0,1.0
4.634728988,4,1.0,True,38.89901429,-76.99270576,84,100.0,1.0,1.0
4.634728988,4,1.0,True,40.80382675,-73.96792568,1,100.0,0.0,2.0
4.86753445,4,1.0,True,34.06593616,-118.3699582,5,92.0,2.0,2.0
4.234106505,2,1.0,False,33.96472945,-118.3253643,2,100.0,1.0,1.0
4.382026635,2,1.0,True,40.69170967,-73.97221349,7,89.0,1.0,1.0
5.733341277,8,1.0,True,33.99640696,-118.4729381,47,97.0,3.0,4.0
4.859812404,2,1.0,True,42.36523664,-71.05707372,3,93.0,1.0,1.0
5.220355825,2,1.0,True,37.77920331,-122.4458449,53,98.0,1.0,1.0
3.555348061,2,1.0,False,40.81912555,-73.91037107,27,89.0,1.0,1.0
5.187385806,4,1.0,True,40.73585873,-73.98983224,10,86.0,1.0,2.0
4.025351691,1,1.0,True,40.70159002,-73.94345938,78,94.0,1.0,1.0
3.912023005,1,1.0,False,40.79324432,-73.94251233,4,100.0,1.0,1.0
3.663561646,1,1.0,False,40.84202672,-73.91365576,70,96.0,1.0,1.0
4.304065093,3,1.0,True,40.63836181,-74.02826409,10,94.0,1.0,2.0
3.912023005,1,1.0,True,40.61515427,-74.10331777,32,98.0,1.0,1.0
3.784189634,2,1.5,True,40.86814417,-73.85874498,75,90.0,1.0,2.0
3.850147602,2,1.0,True,34.0563218,-118.3103501,1,60.0,0.0,2.0
4.442651256,4,1.0,True,34.06637164,-118.2827536,164,93.0,1.0,2.0
4.955827058,4,1.0,True,41.87846462,-87.64655687,8,88.0,1.0,1.0
5.298317367,3,1.5,True,40.68628156,-73.9678751,1,100.0,1.0,2.0
4.787491743,4,1.0,True,34.17299603,-118.3889857,7,94.0,1.0,2.0
5.075173815,4,1.0,True,34.10534655,-118.26233,46,95.0,2.0,2.0
4.605170186,2,1.0,True,33.982569,-118.4562174,12,98.0,1.0,1.0
5.631211782,7,2.0,True,33.77175518,-118.1379061,1,80.0,4.0,5.0
5.513428746,4,2.0,True,33.99537141,-118.4472537,69,88.0,2.0,2.0
6.163314804,8,1.5,True,40.74129896,-73.98238183,8,80.0,3.0,4.0
4.59511985,5,1.0,True,34.05521252,-118.1826375,5,100.0,2.0,2.0
4.17438727,2,1.0,True,40.72839626,-73.94597612,5,92.0,1.0,1.0
5.192956851,4,1.0,True,34.05676634,-118.4446384,8,83.0,1.0,1.0
3.912023005,1,1.0,False,42.30466711,-71.10676674,1,100.0,1.0,1.0
2.995732274,2,1.0,True,41.95421717,-87.73521733,97,91.0,1.0,1.0
5.416100402,8,2.0,True,41.93456366,-87.64691038,21,96.0,3.0,4.0
3.295836866,2,1.0,True,34.09039569,-118.2938426,17,85.0,1.0,2.0
4.234106505,2,1.5,True,42.33796164,-71.03975259,117,97.0,1.0,1.0
4.158883083,2,1.0,False,34.27740134,-118.4795765,126,98.0,1.0,1.0
4.094344562,2,1.0,False,34.14272333,-118.1116743,3,100.0,1.0,1.0
4.094344562,2,1.0,False,37.75717107,-122.409813,1,94.0,1.0,1.0
5.105945474,2,1.0,False,40.7377583,-73.99793581,1,100.0,1.0,1.0
5.036952602,4,1.0,True,41.88685331,-87.62043983,8,95.0,1.0,1.0
4.17438727,2,1.0,False,40.67158938,-73.9524192,4,95.0,1.0,1.0
3.555348061,4,0.0,False,34.17254954,-118.3607128,10,96.0,1.0,1.0
5.521460918,4,1.0,True,34.0636828,-118.3503152,2,100.0,1.0,1.0
5.598421959,2,1.0,True,40.73283863,-74.00551394,1,100.0,1.0,1.0
5.010635294,2,1.0,False,40.72404677,-73.97747463,4,90.0,2.0,2.0
4.762173935,4,1.5,True,40.70814036,-73.94203246,144,92.0,1.0,2.0
5.517452896,4,1.0,True,40.71570497,-73.99183118,6,76.0,1.0,2.0
4.007333185,2,1.0,False,33.92598312,-118.3336543,22,86.0,4.0,1.0
5.153291594,4,1.0,True,40.71080412,-73.99890624,62,85.0,2.0,2.0
4.94875989,4,1.0,True,34.08294547,-118.2613995,103,99.0,1.0,2.0
5.796057751,10,2.0,True,42.34781878,-71.06182803,3,100.0,3.0,6.0
5.225746674,4,1.0,True,40.74154787,-74.00282606,5,92.0,1.0,2.0
5.293304825,4,1.5,True,34.10021834,-118.3453648,49,87.0,1.0,2.0
5.075173815,2,1.0,True,37.79656546,-122.4268243,2,100.0,1.0,1.0
4.744932128,2,1.0,True,37.75857146,-122.4090347,11,98.0,1.0,1.0
4.48863637,1,1.0,True,40.73007524,-73.9899568,5,88.0,1.0,1.0
4.007333185,2,1.0,True,34.20124659,-118.4528334,2,100.0,1.0,1.0
5.293304825,2,1.0,False,37.77038958,-122.4245843,2,90.0,1.0,1.0
5.375278408,5,2.0,True,40.67540877,-73.94408348,141,96.0,3.0,3.0
5.703782475,4,1.0,True,37.77525386,-122.4650084,2,90.0,2.0,2.0
4.369447852,2,1.0,True,33.77669525,-118.1966241,32,88.0,0.0,1.0
4.394449155,3,1.0,True,40.67574462,-73.8560128,23,100.0,1.0,2.0
6.204557763,10,2.0,True,40.74453352,-73.98181195,21,92.0,4.0,5.0
4.605170186,2,1.0,False,40.77570429,-73.92195444,2,100.0,1.0,1.0
4.859812404,3,1.0,True,34.09436093,-118.2727775,47,98.0,1.0,1.0
4.955827058,7,2.5,True,41.98749753,-87.66825285,4,90.0,3.0,2.0
5.220355825,4,1.0,True,34.08235177,-118.3708865,39,91.0,0.0,2.0
5.010635294,2,1.0,True,34.10773608,-118.3276038,6,97.0,1.0,1.0
4.700480366,3,1.0,True,40.75095045,-73.97115142,11,98.0,0.0,1.0
4.442651256,4,1.0,True,34.1152336,-118.3248631,9,87.0,0.0,2.0
4.820281566,4,1.0,True,40.81251881,-73.95311527,5,96.0,2.0,2.0
3.80666249,2,1.0,True,40.6683799,-73.95624291,1,100.0,1.0,1.0
6.212606096,10,3.0,True,34.08457204,-118.3668904,27,96.0,4.0,4.0
4.787491743,6,1.0,True,40.74722778,-73.89705706,18,99.0,2.0,6.0
4.700480366,1,1.0,False,40.83819042,-73.94372902,1,100.0,1.0,1.0
6.214608098,16,1.0,True,40.68555903,-73.96238088,4,100.0,1.0,5.0
5.247024072,2,1.5,True,37.77988812,-122.4025667,19,99.0,1.0,2.0
5.370638028,4,1.5,True,34.03064251,-118.4301419,53,91.0,2.0,4.0
4.127134385,1,1.0,False,40.71755772,-73.98616128,1,80.0,1.0,2.0
5.010635294,3,1.0,True,34.18405875,-118.1076391,2,100.0,1.0,1.0
4.882801923,2,1.5,True,40.72817632,-73.9795743,9,98.0,1.0,1.0
4.382026635,2,1.0,False,40.89811102,-73.85542724,7,94.0,0.0,2.0
5.164785974,2,1.0,True,34.10163177,-118.2851151,7,87.0,1.0,1.0
5.857933154,6,1.0,True,40.76014194,-73.96726752,137,96.0,2.0,3.0
4.17438727,2,1.0,True,33.83266911,-118.3657147,8,98.0,1.0,1.0
5.459585514,1,1.0,False,37.77569065,-122.4024693,2,100.0,1.0,1.0
4.317488114,1,1.0,True,38.91018561,-76.98650389,2,100.0,1.0,1.0
4.317488114,1,1.0,True,40.68501209,-73.92895901,16,100.0,1.0,1.0
4.127134385,1,1.0,True,34.10023652,-118.2870111,1,100.0,0.0,1.0
4.48863637,2,1.0,True,42.31735004,-71.10772939,25,95.0,1.0,1.0
4.65396035,2,1.0,True,40.74529917,-74.00241624,6,80.0,0.0,1.0
5.991464547,8,4.0,True,33.99718879,-118.4599262,25,90.0,3.0,5.0
3.912023005,1,1.0,True,40.71383761,-73.96072232,3,100.0,1.0,1.0
5.926926026,4,2.0,True,33.89681734,-118.4188204,24,98.0,2.0,2.0
4.477336814,2,1.0,True,34.21883547,-118.2061044,141,99.0,1.0,1.0
5.117993812,2,1.0,True,40.68753474,-73.99102673,2,100.0,1.0,1.0
5.003946306,6,2.0,True,34.10464319,-118.3433197,41,97.0,2.0,3.0
5.700443573,10,2.0,True,40.72145482,-73.94145017,28,90.0,4.0,4.0
4.787491743,10,2.5,True,40.63462939,-73.95898718,113,93.0,5.0,8.0
7.13089883,6,5.5,True,34.02707139,-118.8034341,1,100.0,4.0,4.0
4.553876892,4,2.5,True,34.04218395,-118.4639746,55,93.0,1.0,2.0
4.007333185,3,1.0,False,37.76358642,-122.4824523,56,85.0,1.0,1.0
4.094344562,2,1.0,False,34.06595565,-118.2972598,1,100.0,0.0,1.0
4.905274778,2,1.0,True,40.75642794,-73.96936796,135,97.0,1.0,1.0
4.787491743,2,1.0,True,41.9008605,-87.62564855,8,100.0,0.0,1.0
4.605170186,2,1.0,True,34.06283366,-118.3391966,5,92.0,1.0,1.0
4.86753445,2,1.0,True,37.79022397,-122.4032203,58,90.0,0.0,1.0
5.272999559,4,2.0,True,37.77722065,-122.5016501,8,100.0,2.0,2.0
5.298317367,6,1.0,False,42.32726918,-71.09800593,1,100.0,1.0,1.0
4.477336814,2,1.0,False,34.1967863,-118.4108472,74,96.0,1.0,1.0
5.135798437,4,1.0,True,40.79055528,-73.94949039,27,90.0,3.0,3.0
4.787491743,2,1.0,False,40.77382805,-73.94984402,2,100.0,1.0,1.0
3.931825633,2,1.0,True,40.69469448,-73.74790277,1,60.0,1.0,1.0
4.454347296,1,1.0,True,40.82837,-73.9485353,2,100.0,1.0,1.0
4.828313737,2,1.0,False,40.67357506,-73.97171298,1,100.0,1.0,1.0
4.248495242,2,1.0,False,38.91059038,-77.04287061,1,80.0,1.0,1.0
5.480638923,3,1.0,True,40.7301586,-73.98643393,65,96.0,2.0,2.0
4.605170186,2,1.0,True,38.90467326,-77.02749647,5,88.0,0.0,2.0
3.912023005,3,1.0,True,33.99027146,-117.9184867,1,100.0,1.0,1.0
2.995732274,1,2.5,True,34.06478035,-118.2840896,10,94.0,1.0,1.0
6.214608098,4,2.0,True,34.03299427,-118.7268465,33,97.0,2.0,2.0
3.401197382,2,1.0,True,40.69474137,-73.94262927,9,93.0,1.0,1.0
4.718498871,2,1.0,True,34.06931207,-118.2957997,1,100.0,1.0,1.0
5.313205979,4,1.0,True,33.97976106,-118.4378531,10,86.0,1.0,2.0
4.787491743,4,1.0,True,38.9198074,-77.03578016,15,95.0,1.0,2.0
5.560681631,4,2.0,True,34.09212934,-118.3458558,24,99.0,2.0,2.0
5.634789603,5,1.0,True,34.00606673,-118.4903377,4,90.0,2.0,2.0
5.298317367,2,1.0,False,38.92608562,-77.05315006,1,100.0,1.0,1.0
4.605170186,2,1.0,False,34.07330593,-118.3618024,10,98.0,1.0,1.0
4.820281566,6,1.0,True,40.68614288,-73.93593891,11,98.0,2.0,3.0
3.871201011,2,1.5,True,40.69057649,-73.93769383,3,93.0,1.0,2.0
5.010635294,2,1.0,True,40.69177965,-73.95916551,10,94.0,1.0,1.0
5.978885765,5,2.0,True,37.78789488,-122.4217148,33,100.0,2.0,2.0
5.192956851,5,1.0,True,42.34735545,-71.13738686,11,94.0,2.0,2.0
4.976733742,2,1.0,False,34.08317185,-118.3878194,2,100.0,1.0,1.0
4.859812404,7,1.0,True,33.77667776,-118.1801875,53,87.0,3.0,4.0
6.907755279,3,1.0,True,37.79176486,-122.4287931,1,100.0,2.0,2.0
4.59511985,2,1.0,True,34.10751715,-118.3228196,18,96.0,1.0,1.0
5.010635294,2,1.0,True,40.71778174,-74.00576547,2,100.0,0.0,1.0
4.49980967,3,1.0,False,41.88401699,-87.62663137,41,95.0,0.0,2.0
5.117993812,4,2.5,True,34.09047773,-118.375074,13,89.0,2.0,2.0
4.990432587,5,1.0,True,34.0230136,-118.385222,1,80.0,2.0,3.0
4.700480366,2,1.0,True,40.84080782,-73.9353307,5,100.0,0.0,1.0
5.521460918,4,1.0,True,40.73907207,-73.99943317,19,92.0,1.0,2.0
5.075173815,3,1.0,True,40.75103734,-73.93862611,17,98.0,1.0,1.0
6.212606096,6,1.0,True,40.74416904,-73.97178604,22,99.0,2.0,2.0
4.804021045,4,1.0,True,41.92826176,-87.67307727,42,97.0,1.0,2.0
4.700480366,2,1.0,True,40.75851152,-73.92555062,4,93.0,1.0,1.0
4.59511985,4,1.0,True,34.09190781,-118.3635984,31,98.0,1.0,1.0
4.49980967,4,1.0,True,33.99603018,-118.4117899,48,95.0,1.0,3.0
3.555348061,1,1.0,True,34.11497181,-118.1815851,20,98.0,1.0,1.0
5.164785974,4,1.0,True,41.90198584,-87.62672122,9,91.0,1.0,1.0
4.007333185,2,1.0,True,40.75582162,-73.87111433,5,100.0,1.0,1.0
4.248495242,2,1.0,False,38.90735008,-77.02862634,29,97.0,1.0,2.0
4.59511985,4,1.0,False,33.98378228,-118.4605997,8,91.0,1.0,1.0
4.248495242,1,1.0,True,40.77024142,-73.98746477,146,97.0,1.0,1.0
4.787491743,1,1.0,False,40.6818186,-73.93721673,13,98.0,1.0,1.0
4.605170186,2,2.0,False,40.76837831,-73.95480559,1,100.0,1.0,1.0
4.262679877,2,1.0,True,40.81172021,-73.94455711,6,100.0,1.0,1.0
4.17438727,2,1.0,False,41.90143199,-87.67835795,119,94.0,1.0,1.0
4.382026635,4,1.5,True,40.69512978,-73.95231669,39,86.0,1.0,3.0
4.094344562,2,1.0,True,34.06427319,-118.3553121,2,100.0,1.0,1.0
4.744932128,1,1.0,True,42.33341963,-71.03419251,10,98.0,1.0,1.0
5.298317367,6,1.0,True,40.78728792,-73.96906689,9,98.0,1.0,3.0
4.828313737,2,1.0,False,40.66899573,-73.98890529,104,96.0,1.0,1.0
4.59511985,2,1.0,False,42.33979629,-71.0785343,217,99.0,1.0,1.0
4.605170186,2,1.0,True,34.06306072,-118.3382894,10,100.0,1.0,1.0
5.521460918,2,1.0,True,40.75283656,-74.00715116,20,94.0,1.0,1.0
5.38907173,3,1.0,True,40.73488978,-74.00301617,2,100.0,1.0,1.0
5.010635294,2,1.0,False,42.34951254,-71.13427352,1,100.0,1.0,1.0
5.010635294,2,1.0,True,40.7142707,-73.95067516,20,91.0,1.0,1.0
3.135494216,2,2.0,True,42.01710251,-87.68847002,55,93.0,1.0,1.0
4.234106505,2,1.0,True,40.71450152,-73.98678282,13,95.0,1.0,1.0
4.382026635,2,2.0,True,34.09313935,-118.3714937,3,100.0,2.0,2.0
4.143134726,3,2.0,True,34.08738272,-118.3634189,49,93.0,1.0,1.0
4.682131227,3,1.0,True,33.99672251,-118.4686676,88,93.0,1.0,1.0
4.828313737,2,1.0,False,34.02893022,-118.5197379,5,96.0,1.0,1.0
4.204692619,4,1.5,False,34.16268529,-118.1421084,3,100.0,2.0,2.0
3.688879454,3,1.0,True,33.84249416,-118.182745,39,99.0,1.0,1.0
4.094344562,2,1.0,True,40.69560659,-73.94874256,26,85.0,1.0,1.0
4.007333185,2,1.0,False,34.20184462,-118.4977226,3,93.0,1.0,1.0
4.553876892,3,1.0,False,40.81416076,-73.95037786,19,96.0,1.0,1.0
4.248495242,2,1.0,True,40.6892696,-73.94767372,3,80.0,1.0,1.0
5.056245805,2,1.0,False,37.78783087,-122.4372507,17,96.0,0.0,1.0
4.812184355,3,1.0,True,40.71447305,-73.94972557,1,100.0,1.0,2.0
3.988984047,2,1.0,True,40.6992104,-73.93649986,28,92.0,1.0,1.0
4.59511985,3,1.0,True,38.91452744,-77.04685764,16,96.0,0.0,2.0
3.871201011,1,1.0,False,40.79665605,-73.9366269,1,100.0,1.0,1.0
4.465908119,1,1.0,False,37.72512526,-122.4400733,48,89.0,1.0,1.0
5.241747015,3,1.0,True,40.71565944,-73.99076008,8,91.0,1.0,2.0
4.060443011,2,1.0,True,40.69489918,-73.91233277,1,100.0,1.0,2.0
5.700443573,8,1.0,True,38.89521046,-76.99442422,8,100.0,2.0,4.0
4.094344562,4,1.0,True,40.58723842,-73.96483267,6,93.0,1.0,2.0
4.234106505,2,1.0,True,40.7179565,-73.95439355,2,100.0,1.0,1.0
5.010635294,4,2.0,True,40.69371997,-73.94578452,19,88.0,2.0,2.0
5.247024072,2,1.0,True,40.75913984,-73.96590913,29,97.0,0.0,1.0
4.465908119,4,1.0,False,40.69426192,-73.89639846,36,97.0,1.0,1.0
4.219507705,2,1.0,False,40.701893,-73.928722,1,100.0,1.0,1.0
4.86753445,2,1.0,True,37.72115668,-122.4271582,3,100.0,0.0,1.0
5.164785974,4,1.0,True,40.81961076,-73.94582821,44,99.0,1.0,2.0
4.934473933,6,2.5,True,33.79041498,-118.1647783,9,74.0,3.0,3.0
4.584967479,3,1.0,True,34.13825653,-118.3678607,66,92.0,1.0,2.0
6.177944114,8,2.5,True,40.66640663,-73.98283312,5,96.0,4.0,4.0
3.871201011,3,1.0,False,34.19427305,-118.3800128,68,92.0,1.0,2.0
4.553876892,5,1.0,True,40.68469806,-73.91623699,79,92.0,3.0,3.0
3.891820298,2,2.0,True,34.05561646,-118.2946333,19,97.0,1.0,1.0
4.17438727,2,1.0,False,34.08010663,-118.0929815,59,96.0,1.0,1.0
4.48863637,2,1.0,True,40.69989324,-73.92828001,7,91.0,1.0,1.0
4.477336814,2,1.0,True,37.73403741,-122.4178055,2,90.0,1.0,1.0
4.59511985,4,1.0,True,41.89967744,-87.68180309,95,97.0,1.0,2.0
